long,lat,elevation,slope_005,slope_005_02,slope_02_05,slope_05_10,slope_10_15,slope_15_30,slope_30_45,slope_45,aspect_north,aspect_east,aspect_south,aspect_west,water_land,barren_land,urban_land,grass_land,forest_land,partial_cultivated_land,irrigated_land,cultivated_land,nutrient,rooting,oxygen,excess_salts,toxicity,workability,fips
-122.5,38.0,16,0.0042,0.034,0.0277,0.0294,0.028,0.0697,0.0253,0.0011,0.0453,0.0573,0.0558,0.0228,71.5393981933594,0.89139986038208,4.83119964599609,4.52533340454102,12.3128576278687,5.89981126785278,0.0,5.89981126785278,7,7,7,7,7,7,6041
-122.5,38.1,-1,0.0221,0.0445,0.0064,0.0059,0.0076,0.0193,0.0025,0.0001,0.0201,0.0122,0.0016,0.0079,80.1874008178711,1.73530006408691,2.37619996070862,7.48332214355469,8.21777725219727,0.0,0.0,0.0,7,7,7,7,7,7,6041
-122.5,38.2,-1,0.1034,0.2553,0.0757,0.0775,0.036,0.0181,0.0044,0.0005,0.0241,0.0545,0.0802,0.0534,86.9259948730469,0.0,0.170000001788139,3.71021032333374,5.17290592193604,3.24774432182312,0.773144423961639,4.0208888053894,7,7,7,7,7,7,6097
-122.5,38.3,33,0.0508,0.4058,0.1996,0.0679,0.0644,0.1612,0.047,0.0033,0.0357,0.1289,0.1816,0.1972,0.0,0.0,0.428427308797836,42.0394897460938,43.1636924743652,5.35608100891113,9.01230812072754,14.3683891296387,1,1,1,1,1,1,6097
-122.5,38.4,394,0.0002,0.0066,0.0228,0.0708,0.147,0.5082,0.2076,0.0368,0.1975,0.2049,0.2524,0.3384,0.0,0.0,0.0,8.79409408569336,70.2533264160156,0.165439605712891,20.7871398925781,20.952579498291,1,1,1,1,1,1,6097
-122.5,38.5,209,0.0296,0.188,0.0867,0.0653,0.0804,0.3509,0.1608,0.0383,0.2251,0.3176,0.1588,0.0809,0.0,0.0,0.116171337664127,10.5944175720215,83.9635620117188,0.551632881164551,4.77421617507935,5.3258490562439,1,1,1,1,1,1,6055
-122.5,38.6,226,0.0089,0.0848,0.1308,0.1546,0.1428,0.3379,0.1249,0.0153,0.1145,0.19,0.3089,0.2929,0.0,0.0,0.0,6.94220542907715,67.3750915527344,0.0273532867431641,25.6553497314453,25.6827030181885,1,1,1,1,1,1,6055
-122.5,38.7,314,0.0052,0.0593,0.1547,0.16,0.1445,0.3494,0.0994,0.0275,0.2654,0.3305,0.1894,0.1502,0.0,0.0,0.0,7.87341117858887,80.0447387695313,0.0,12.0818500518799,12.0818500518799,1,1,1,1,1,1,6033
-122.5,38.8,343,0.0011,0.0184,0.0788,0.205,0.2142,0.4059,0.071,0.0056,0.2068,0.2312,0.3101,0.2324,0.0,0.0,0.0,8.90039825439453,90.4855880737305,0.0,0.614013612270355,0.614013612270355,1,1,1,1,1,1,6033
-122.5,38.9,706,0.0016,0.0243,0.0639,0.1423,0.1931,0.4742,0.0872,0.0134,0.1817,0.1924,0.3655,0.2345,0.0,0.0,0.818617939949036,9.6024112701416,89.0715866088867,0.484063744544983,0.023320509120822,0.507384240627289,1,2,1,1,1,2,6033
-122.5,39.0,500,0.0003,0.0048,0.0256,0.0922,0.1515,0.5027,0.1798,0.0431,0.2809,0.2548,0.1922,0.267,0.0,0.0,0.464073807001114,10.1770515441895,89.1161727905273,0.241508558392525,0.00119292503222823,0.242701485753059,1,2,1,1,1,2,6033
-122.5,39.1,624,0.0007,0.0112,0.0456,0.1145,0.1361,0.4493,0.2202,0.0224,0.1956,0.3057,0.3008,0.186,0.0,0.0,0.0676000043749809,15.8521862030029,79.4548797607422,4.62533378601074,0.0,4.62533378601074,1,2,1,1,1,2,6033
-122.5,39.2,556,0.0387,0.2086,0.0747,0.0881,0.106,0.3572,0.1186,0.0081,0.168,0.3781,0.0902,0.1164,0.0,0.0,0.0353999994695187,11.0424070358276,87.8266677856445,1.09552502632141,0.0,1.09552502632141,1,1,1,1,1,1,6011
-122.5,39.3,442,0.0063,0.0807,0.1503,0.1276,0.0995,0.3233,0.1918,0.0205,0.1436,0.3254,0.1168,0.3272,0.0,0.0,0.0595950074493885,28.0395545959473,68.2489929199219,3.64934206008911,0.00251498096622527,3.65185713768005,1,1,1,1,1,1,6011
-122.5,39.4,431,0.0013,0.0143,0.0721,0.135,0.1223,0.4161,0.2206,0.0183,0.1326,0.3453,0.1547,0.3518,0.0,0.0,0.0802000015974045,24.3634757995605,70.6948928833008,4.86143207550049,0.0,4.86143207550049,1,2,1,1,1,2,6021
-122.5,39.5,380,0.0008,0.0124,0.0707,0.1203,0.119,0.4384,0.2307,0.0077,0.133,0.358,0.126,0.3698,0.0,0.0,0.00519999954849482,18.0732707977295,80.3168487548828,1.60468029975891,0.0,1.60468029975891,1,2,1,1,1,2,6021
-122.5,39.6,265,0.0037,0.0275,0.0842,0.1937,0.1907,0.3849,0.113,0.0023,0.1618,0.4065,0.157,0.2435,0.0,0.0,0.0103999990969896,19.779167175293,78.1410980224609,2.06933569908142,0.0,2.06933569908142,1,2,1,1,1,2,6021
-122.5,39.7,250,0.0025,0.0422,0.1565,0.2701,0.199,0.2867,0.0427,0.0003,0.1661,0.3787,0.2006,0.2099,0.0,0.0,0.017699833959341,61.8081703186035,28.0692844390869,10.1040706634521,0.000775560911279172,10.1048460006714,1,2,1,1,1,2,6021
-122.5,39.8,222,0.0056,0.0454,0.1724,0.3224,0.2493,0.2022,0.0027,0.0,0.2504,0.2715,0.2892,0.1379,0.0,0.0,0.00559999980032444,63.0914077758789,26.5538291931152,10.3491640090942,0.0,10.3491640090942,1,2,1,1,1,2,6103
-122.5,39.9,218,0.008,0.1018,0.3711,0.4533,0.0629,0.0029,0.0,0.0,0.3519,0.2217,0.236,0.0806,0.0,0.0,0.0769762396812439,69.7564468383789,18.5468578338623,11.5904140472412,0.0293072704225779,11.6197214126587,1,2,1,1,1,2,6103
-122.5,40.0,222,0.0189,0.1546,0.3247,0.3626,0.1033,0.0341,0.0018,0.0,0.1535,0.2467,0.2974,0.1289,0.0,0.0,0.243606835603714,64.5550765991211,19.7075099945068,10.7148609161377,4.7789421081543,15.493803024292,1,2,1,1,1,2,6103
-122.5,40.1,217,0.0038,0.06,0.281,0.4671,0.1309,0.0534,0.0038,0.0,0.2959,0.2475,0.2575,0.1353,0.0,0.0,0.266023129224777,54.739631652832,35.8079719543457,8.21994876861572,0.966423392295837,9.18637180328369,1,2,1,1,1,2,6103
-122.5,40.2,199,0.0109,0.1263,0.3747,0.413,0.0669,0.0082,0.0,0.0,0.2347,0.2142,0.2952,0.1187,0.0,0.0,0.0684979930520058,37.6015892028809,56.8511657714844,5.4774284362793,0.00131706497631967,5.47874546051025,1,2,1,1,1,2,6103
-122.5,40.3,210,0.0092,0.1147,0.3657,0.4165,0.081,0.0129,0.0,0.0,0.2487,0.2521,0.1359,0.2394,0.0,0.0,0.238999992609024,31.3262310028076,64.4642791748047,3.97048926353455,0.0,3.97048926353455,1,2,1,1,1,2,6103
-122.5,40.4,190,0.0223,0.1932,0.3678,0.3165,0.0847,0.0155,0.0,0.0,0.2388,0.1789,0.2451,0.1217,0.0,0.0,0.722774565219879,16.1530723571777,80.6853713989258,1.37198948860168,1.0667929649353,2.43878245353699,1,2,1,1,1,2,6089
-122.5,40.5,239,0.0245,0.237,0.2854,0.2837,0.1235,0.0455,0.0004,0.0,0.2037,0.2292,0.1857,0.1199,0.0,0.0,0.0,10.915864944458,70.4551773071289,0.350038528442383,18.2789192199707,18.6289577484131,1,2,1,1,1,2,6089
-122.5,40.6,252,0.0073,0.0908,0.3014,0.3041,0.1364,0.1359,0.0235,0.0006,0.1647,0.3637,0.2863,0.0872,0.0,0.0,0.0,8.04304695129395,81.7693328857422,0.0,10.1876201629639,10.1876201629639,1,2,1,1,1,2,6089
-122.5,40.7,248,0.0028,0.0516,0.1585,0.2368,0.1724,0.2857,0.0805,0.0117,0.2003,0.2905,0.2691,0.1857,0.0,0.0,2.0634491443634,9.08125972747803,88.3302383422852,0.226101458072662,0.298951208591461,0.525052666664124,3,2,1,1,1,2,6089
-122.5,40.8,715,0.0001,0.0027,0.0107,0.0249,0.033,0.2056,0.4078,0.3152,0.2577,0.3303,0.2448,0.1644,0.0,0.0,0.159906014800072,12.9246368408203,84.2178115844727,2.67084336280823,0.0268022809177637,2.69764566421509,7,7,7,7,7,7,6089
-122.5,40.9,715,0.0002,0.0018,0.0074,0.0208,0.0288,0.1641,0.4056,0.3713,0.187,0.3386,0.2595,0.2129,0.0,0.0,0.0162000004202127,14.9487428665161,81.0181732177734,4.01688432693481,0.0,4.01688432693481,3,2,2,2,2,2,6089
-122.5,41.0,642,0.0001,0.001,0.0076,0.0226,0.0422,0.2883,0.4204,0.2178,0.2455,0.3027,0.3061,0.1446,0.0,0.0,0.00289999996311963,15.4970207214355,80.1166152954102,4.38346385955811,0.0,4.38346385955811,3,2,1,1,1,2,6089
-122.5,41.1,1398,0.0,0.0008,0.0043,0.0296,0.0763,0.5165,0.3035,0.069,0.0813,0.3933,0.3601,0.1645,0.0,0.0,0.0588000006973743,10.7663536071777,87.9578628540039,1.21698343753815,0.0,1.21698343753815,3,1,1,1,1,1,6105
-122.5,41.2,1719,0.0002,0.0012,0.0097,0.0415,0.0959,0.4913,0.2584,0.1018,0.2116,0.3373,0.2349,0.2148,0.0,0.0,0.0399999991059303,17.3065052032471,77.0553359985352,5.59815788269043,0.0,5.59815788269043,3,1,1,1,1,1,6093
-122.5,41.3,1953,0.0002,0.001,0.0051,0.035,0.0682,0.3683,0.3634,0.1588,0.2694,0.3498,0.3291,0.0505,0.0,0.0,0.0868000015616417,13.1220121383667,83.9940872192383,2.79710054397583,0.0,2.79710054397583,3,1,1,1,1,1,6105
-122.5,41.4,1597,0.0,0.0049,0.045,0.0869,0.0737,0.259,0.3112,0.2193,0.4343,0.3761,0.0714,0.1133,0.0,10.9970998764038,0.205799996852875,11.5851716995239,77.2119293212891,0.0,0.0,0.0,3,1,1,1,1,1,6093
-122.5,41.5,927,0.014,0.1684,0.2539,0.1509,0.0856,0.1808,0.1181,0.0283,0.3229,0.2602,0.0773,0.1572,0.0,0.0,0.0550021938979626,11.45237159729,86.6560821533203,1.6854966878891,0.151047602295876,1.83654427528381,2,1,1,1,1,1,6093
-122.5,41.6,825,0.0529,0.2138,0.1792,0.1749,0.1178,0.1894,0.0549,0.0171,0.1908,0.1952,0.1575,0.1898,0.0,0.0,0.393943458795547,14.6384792327881,67.419319152832,1.82302761077881,15.72523021698,17.5482578277588,1,1,1,1,1,1,6093
-122.5,41.7,796,0.0488,0.285,0.2432,0.1614,0.0953,0.1252,0.0352,0.0059,0.1429,0.1554,0.1602,0.2077,0.0,0.0,0.473800003528595,21.3499164581299,58.6368942260742,11.1517858505249,8.38760280609131,19.5393886566162,1,1,1,1,1,1,6093
-122.5,41.8,815,0.0602,0.4156,0.2817,0.1338,0.049,0.0508,0.0087,0.0002,0.1536,0.1008,0.0727,0.1971,0.0,0.0,0.422199994325638,35.6759338378906,23.8127212524414,26.4012756347656,13.6878700256348,40.0891456604004,1,2,1,1,1,2,6093
-122.5,41.9,778,0.0012,0.0377,0.1199,0.2643,0.2473,0.2973,0.0307,0.0016,0.2588,0.2524,0.1977,0.2522,0.0,0.0,0.746999979019165,37.8048477172852,24.5103302001953,13.0063896179199,23.9314308166504,36.9378204345703,1,2,1,1,1,2,6093
-122.5,42.0,821,0.0008,0.0112,0.069,0.2015,0.2077,0.4197,0.0864,0.0037,0.218,0.3059,0.2916,0.1725,0.0,0.0,0.261399984359741,44.742618560791,51.005012512207,2.36309385299683,1.6278760433197,3.99096989631653,1,2,1,1,1,2,6093
-122.4,37.2,26,0.0001,0.009,0.0297,0.0305,0.0135,0.0102,0.0013,0.0,0.004,0.009,0.0281,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6081
-122.4,37.3,95,0.0077,0.0329,0.0631,0.1274,0.1548,0.3953,0.1008,0.0081,0.2021,0.1389,0.2337,0.2748,17.0,0.0,0.60809999704361,20.5510959625244,51.8826637268066,1.99715042114258,7.9609899520874,9.95814037322998,1,1,1,1,1,1,6081
-122.4,37.4,160,0.0004,0.0059,0.041,0.0926,0.1597,0.4728,0.1331,0.0077,0.1434,0.1578,0.2506,0.3551,4.0,0.0,0.584540784358978,25.8893947601318,61.2617683410645,2.0466046333313,6.21769189834595,8.26429653167725,1,1,1,1,1,1,6081
-122.4,37.5,218,0.0005,0.0099,0.0305,0.0672,0.1038,0.4856,0.2494,0.0531,0.2739,0.1748,0.2378,0.3031,6.0,0.0,0.329930365085602,22.8434734344482,68.9858016967773,1.42294061183929,0.417853087186813,1.84079372882843,1,1,1,1,1,1,6081
-122.4,37.6,150,0.0048,0.0563,0.1307,0.1801,0.1576,0.3019,0.141,0.0276,0.2413,0.3511,0.1492,0.1973,0.992900013923645,0.0,0.412907600402832,16.681116104126,80.5574951171875,0.924841523170471,0.430739194154739,1.35558068752289,1,1,1,1,1,1,6081
-122.4,37.7,5,0.0201,0.1615,0.1674,0.066,0.0291,0.026,0.0005,0.0,0.0941,0.1121,0.0474,0.0354,2.98409986495972,0.0,40.9548683166504,5.00097703933716,50.8422241210938,0.0,0.21783059835434,0.21783059835434,1,1,1,1,1,2,6081
-122.4,37.8,10,0.0086,0.0681,0.0909,0.0501,0.0268,0.0212,0.0012,0.0,0.0442,0.065,0.0453,0.0357,61.671199798584,2.97459983825684,21.5627994537354,1.37441539764404,10.1760911941528,0.0198004245758057,2.22109389305115,2.24089431762695,7,7,7,7,7,7,6075
-122.4,38.2,-1,0.0445,0.1411,0.0488,0.0271,0.0072,0.0031,0.0,0.0,0.0183,0.0281,0.016,0.0238,90.0,0.0,0.0438000001013279,9.23578071594238,0.600044727325439,0.120374791324139,0.0,0.120374791324139,7,7,7,7,7,7,6097
-122.4,38.3,133,0.0037,0.0448,0.1491,0.2068,0.2074,0.3052,0.0676,0.0154,0.1181,0.3132,0.2701,0.2501,0.0,5.46288681030273,0.278151452541351,21.3092918395996,48.382022857666,2.02615737915039,22.5414905548096,24.56764793396,1,1,1,1,1,1,6055
-122.4,38.4,141,0.0262,0.1761,0.099,0.0776,0.0914,0.3158,0.1858,0.0281,0.1962,0.3318,0.1638,0.1059,0.0,0.0,0.0,16.8728446960449,60.9359016418457,0.955432891845703,21.2358207702637,22.1912536621094,1,1,1,1,1,1,6055
-122.4,38.5,63,0.0571,0.2919,0.1269,0.0971,0.0877,0.2306,0.0928,0.0159,0.1421,0.1071,0.195,0.2068,0.0,0.0,0.0,5.89802169799805,59.9619979858398,0.0,34.1399803161621,34.1399803161621,1,1,1,1,1,1,6055
-122.4,38.6,332,0.0004,0.0127,0.0495,0.0951,0.1271,0.4618,0.2102,0.0432,0.2268,0.2375,0.2703,0.2523,0.0,0.0,0.0,5.43833160400391,50.6424293518066,0.0401382446289063,43.8791007995605,43.9192390441895,1,1,1,1,1,1,6055
-122.4,38.7,225,0.0124,0.094,0.1337,0.14,0.1443,0.3955,0.0766,0.0035,0.2361,0.2026,0.2506,0.2043,0.0,0.0,0.0,8.52560615539551,86.6752014160156,0.0,4.79919290542603,4.79919290542603,1,1,1,1,1,1,6055
-122.4,38.8,465,0.0007,0.0123,0.0562,0.1556,0.1952,0.4721,0.1009,0.007,0.2007,0.2069,0.2782,0.3012,0.0,0.0,0.0259640216827393,9.41108894348145,90.2173767089844,0.0919027626514435,0.253667891025543,0.345570653676987,1,2,1,1,1,2,6055
-122.4,38.9,595,0.0005,0.0068,0.0363,0.0774,0.1161,0.4231,0.2673,0.0725,0.2131,0.3084,0.2006,0.2706,0.0,0.0,0.114988245069981,12.6202936172485,85.6639251708984,1.29949140548706,0.301301091909409,1.60079252719879,1,2,1,1,1,2,6113
-122.4,39.0,427,0.0002,0.006,0.0313,0.0959,0.1506,0.4274,0.2325,0.0561,0.2214,0.3198,0.2281,0.2245,0.0,0.0,0.11600000411272,8.9450044631958,90.9389953613281,0.0,0.0,0.0,1,3,1,1,1,3,6011
-122.4,39.1,436,0.0009,0.015,0.0517,0.1259,0.1423,0.44,0.2149,0.0093,0.1754,0.3366,0.1192,0.3529,0.0,0.0,0.00519999954849482,11.7743434906006,87.2463531494141,0.974103033542633,0.0,0.974103033542633,1,3,1,1,1,3,6011
-122.4,39.2,305,0.0047,0.0381,0.06,0.0913,0.1018,0.3896,0.2777,0.0368,0.1123,0.3807,0.1495,0.3147,0.0,0.0,0.0148000000044703,26.652624130249,70.2953186035156,3.03725695610046,0.0,3.03725695610046,1,2,1,1,1,2,6011
-122.4,39.3,217,0.0083,0.0707,0.1121,0.1307,0.1229,0.3621,0.1735,0.0197,0.1637,0.38,0.1564,0.2209,0.0,0.0,0.0,43.9872131347656,49.3158302307129,6.69695854187012,0.0,6.69695854187012,1,2,1,1,1,2,6011
-122.4,39.4,163,0.0118,0.0962,0.1608,0.1954,0.1752,0.2955,0.0603,0.0048,0.1491,0.3846,0.1876,0.1707,0.0,0.0,0.0980999991297722,42.3731384277344,50.9646339416504,6.56412792205811,0.0,6.56412792205811,1,2,1,1,1,2,6021
-122.4,39.5,145,0.0046,0.0973,0.2376,0.2604,0.1697,0.2059,0.024,0.0005,0.1912,0.3662,0.2082,0.1325,0.0,0.0,0.0681999996304512,60.1732521057129,30.8302040100098,8.92834568023682,0.0,8.92834568023682,1,2,1,1,1,2,6021
-122.4,39.6,140,0.0105,0.1005,0.2078,0.285,0.1873,0.1892,0.019,0.0007,0.1482,0.3147,0.1952,0.2309,0.0,0.0,0.0108000002801418,58.7968330383301,32.8755836486816,8.31678295135498,0.0,8.31678295135498,1,2,1,1,1,2,6021
-122.4,39.7,166,0.0045,0.0621,0.2538,0.4017,0.1704,0.1036,0.0039,0.0,0.2056,0.2865,0.3116,0.1297,0.0,0.0,0.0638649985194206,69.1517486572266,19.3627529144287,11.0990018844604,0.322633296251297,11.4216356277466,1,2,1,1,1,2,6021
-122.4,39.8,159,0.0165,0.1497,0.3318,0.3243,0.1015,0.0703,0.0059,0.0,0.1833,0.2912,0.2112,0.1481,0.0,0.0,0.00579406134784222,52.7377624511719,40.5053253173828,6.70913553237915,0.0419812798500061,6.75111675262451,1,2,1,1,1,2,6103
-122.4,39.9,168,0.016,0.1644,0.5385,0.2666,0.0144,0.0001,0.0,0.0,0.2741,0.2231,0.2294,0.093,0.0,4.0,0.116499990224838,64.6679000854492,22.951042175293,8.17182350158691,0.0927334427833557,8.26455688476563,1,2,1,1,1,2,6103
-122.4,40.0,165,0.0275,0.2321,0.4472,0.2563,0.0295,0.0074,0.0,0.0,0.2143,0.2088,0.2438,0.0735,0.0,6.99160003662109,0.131499990820885,61.5998229980469,22.8785858154297,8.38623142242432,0.0122626796364784,8.39849376678467,1,2,1,1,1,2,6103
-122.4,40.1,166,0.0092,0.1312,0.5063,0.3228,0.0287,0.0018,0.0,0.0,0.2537,0.2338,0.2815,0.0906,0.0,2.98093032836914,0.312898278236389,60.7588424682617,26.198766708374,9.27762985229492,0.470934092998505,9.74856376647949,1,2,1,1,1,2,6103
-122.4,40.2,164,0.0122,0.1692,0.4346,0.3341,0.0472,0.0027,0.0,0.0,0.2955,0.1909,0.2543,0.0779,0.0,7.96654891967773,0.209593430161476,51.6182327270508,33.1175575256348,7.08631181716919,0.00175608601421118,7.08806800842285,1,2,1,1,1,2,6103
-122.4,40.3,198,0.0076,0.115,0.4753,0.3734,0.0283,0.0004,0.0,0.0,0.3125,0.2282,0.1908,0.1459,0.0,0.0,0.410353183746338,31.0876064300537,64.6675109863281,3.82440757751465,0.0101222796365619,3.83452987670898,1,2,1,1,1,2,6103
-122.4,40.4,165,0.0374,0.3146,0.3693,0.2425,0.0349,0.0013,0.0,0.0,0.1469,0.1576,0.2343,0.1092,0.0,0.0,0.515512943267822,8.88049697875977,90.283203125,0.0,0.320787012577057,0.320787012577057,1,2,1,1,1,2,6089
-122.4,40.5,205,0.0308,0.2646,0.3496,0.238,0.0836,0.0329,0.0005,0.0,0.2905,0.1877,0.1901,0.0363,0.0,0.0,0.0,6.82152366638184,65.9708480834961,0.0291976928710938,27.178430557251,27.2076282501221,1,2,1,1,1,2,6089
-122.4,40.6,153,0.05,0.3849,0.319,0.149,0.0649,0.0322,0.0,0.0,0.1161,0.1934,0.1503,0.1053,0.0,0.0,0.0,8.05663681030273,81.9074630737305,0.0,10.0359001159668,10.0359001159668,1,2,1,1,1,1,6089
-122.4,40.7,209,0.0201,0.2341,0.4165,0.2279,0.0624,0.0365,0.0025,0.0,0.1234,0.268,0.2033,0.1511,0.0,2.07912588119507,7.78596353530884,7.53556299209595,72.8821334838867,0.0322036743164063,9.68500995635986,9.71721363067627,1,2,1,1,1,2,6089
-122.4,40.8,343,0.0067,0.0805,0.1904,0.1452,0.0741,0.2363,0.2005,0.0663,0.1797,0.2376,0.2302,0.2653,0.0,0.0,4.38732671737671,11.2194805145264,82.3982925415039,1.79249131679535,0.202409401535988,1.99490070343018,4,3,2,2,2,3,6089
-122.4,40.9,429,0.0016,0.018,0.0566,0.1074,0.1153,0.3382,0.2518,0.1111,0.2256,0.2127,0.2776,0.2645,0.0,9.99709987640381,0.0370000004768372,9.69174480438232,79.1786422729492,1.09551286697388,0.0,1.09551286697388,4,3,2,2,2,3,6089
-122.4,41.0,635,0.0,0.0013,0.0094,0.0284,0.0545,0.2826,0.3736,0.2502,0.242,0.209,0.2918,0.2559,0.0,1.0,0.466899961233139,13.3561162948608,82.1402053833008,3.03677868843079,0.0,3.03677868843079,3,2,1,1,1,2,6089
-122.4,41.1,716,0.0001,0.002,0.0098,0.0248,0.0496,0.2924,0.3804,0.2409,0.1809,0.2772,0.327,0.2128,0.0,0.0,0.0761999934911728,12.9404792785645,84.3084945678711,2.67482614517212,0.0,2.67482614517212,3,1,1,1,1,1,6089
-122.4,41.2,1031,0.0001,0.0006,0.0065,0.0185,0.0369,0.3581,0.3884,0.1909,0.2537,0.3386,0.3349,0.0721,0.0,0.0,0.0825999975204468,8.94799423217773,90.9694061279297,0.0,0.0,0.0,3,1,1,1,1,1,6093
-122.4,41.3,1242,0.0019,0.0213,0.0593,0.089,0.1107,0.3532,0.2929,0.0717,0.2764,0.3676,0.2308,0.102,0.0,0.0,0.0,11.1360206604004,87.4028244018555,1.46115469932556,0.0,1.46115469932556,3,1,1,1,1,1,6093
-122.4,41.4,1191,0.0117,0.0733,0.207,0.2892,0.1175,0.1594,0.0829,0.059,0.2192,0.1967,0.1583,0.3408,0.0,0.0,2.14842200279236,9.07341480255127,88.2514801025391,0.226045519113541,0.300637692213058,0.526683211326599,3,1,1,1,1,1,6093
-122.4,41.5,1047,0.0036,0.0662,0.2713,0.2987,0.1362,0.1744,0.0392,0.0104,0.3162,0.0735,0.1226,0.4179,0.0,0.0,1.08709990978241,9.21974849700928,89.4507827758789,0.242369025945663,0.0,0.242369025945663,2,2,1,1,1,2,6093
-122.4,41.6,866,0.0176,0.1905,0.3566,0.1802,0.0856,0.1218,0.0386,0.0091,0.1872,0.0999,0.1213,0.3835,0.0,0.0,0.0,12.2779493331909,78.334342956543,0.401597023010254,8.98611068725586,9.38770771026611,1,2,1,1,1,2,6093
-122.4,41.7,843,0.0591,0.4537,0.4122,0.0445,0.012,0.0139,0.004,0.0006,0.0692,0.0236,0.0866,0.3078,0.0,2.98939990997314,0.494900017976761,14.7724828720093,69.7658462524414,0.587051391601563,11.3903198242188,11.9773712158203,1,2,1,1,1,2,6093
-122.4,41.8,988,0.0006,0.0121,0.1691,0.3505,0.1874,0.2448,0.0345,0.001,0.2371,0.0796,0.3277,0.3429,0.0,0.0,0.375,31.5773048400879,28.9377250671387,13.3137493133545,25.7962207794189,39.1099700927734,1,2,1,1,1,2,6093
-122.4,41.9,990,0.0001,0.0087,0.0526,0.1726,0.1683,0.4295,0.1531,0.0151,0.2873,0.1664,0.2147,0.3228,0.0,0.0,0.215200006961823,62.3342361450195,24.4617366790771,10.780613899231,2.20821499824524,12.9888286590576,1,1,1,1,1,1,6093
-122.4,42.0,865,0.0007,0.013,0.0729,0.1925,0.1762,0.3988,0.126,0.0199,0.2496,0.1603,0.323,0.2534,0.0,0.0,0.0627999976277351,26.6194667816162,67.2076416015625,2.80700469017029,3.30308699607849,6.11009168624878,1,1,1,1,1,1,6093
-122.3,37.2,174,0.0022,0.0298,0.068,0.0601,0.0684,0.2563,0.1877,0.0896,0.0835,0.152,0.1892,0.3054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6081
-122.3,37.3,212,0.0002,0.005,0.0278,0.0855,0.1325,0.4725,0.2451,0.0314,0.2674,0.1767,0.2518,0.2989,0.0,0.0,0.0501048564910889,8.95025253295898,90.9923477172852,0.0,0.0072951428592205,0.0072951428592205,1,1,1,1,1,1,6081
-122.3,37.4,387,0.0004,0.004,0.0198,0.083,0.139,0.5339,0.2035,0.0164,0.1774,0.2689,0.2613,0.288,0.0,0.0,0.826200008392334,24.6184501647949,70.1666717529297,4.29174423217773,0.0969336032867432,4.38867807388306,1,1,1,1,1,1,6081
-122.3,37.5,172,0.0032,0.0467,0.1176,0.2011,0.187,0.3561,0.0819,0.0064,0.2947,0.3437,0.1649,0.1468,0.0,0.0,0.451599985361099,24.758056640625,74.7903442382813,0.0,0.0,0.0,1,1,1,1,1,1,6081
-122.3,37.8,4,0.0366,0.2753,0.1924,0.042,0.0041,0.0025,0.0009,0.0,0.0443,0.0476,0.0634,0.0866,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,6001
-122.3,37.9,39,0.0141,0.173,0.2456,0.0794,0.0665,0.1065,0.0132,0.0002,0.0309,0.0244,0.1151,0.341,32.0,4.99994850158691,62.9993553161621,-8.3278740703463e-07,0.0,0.0,0.000696897914167494,0.000696897914167494,1,1,1,1,1,1,6013
-122.3,38.0,93,0.007,0.07,0.1302,0.2257,0.1862,0.3233,0.0554,0.0022,0.2713,0.1275,0.2238,0.3004,27.0,1.0,63.1308975219727,2.00318646430969,6.83687353134155,0.0290424395352602,0.0,0.0290424395352602,1,1,1,1,1,1,6013
-122.3,38.2,1,0.0857,0.3475,0.2077,0.0815,0.0219,0.0111,0.0004,0.0,0.0728,0.0816,0.0667,0.1015,56.9958953857422,2.86349964141846,17.8621997833252,12.5600309371948,8.3231372833252,1.39523696899414,0.0,1.39523696899414,7,7,7,7,7,7,6055
-122.3,38.3,19,0.0557,0.4001,0.2641,0.1259,0.08,0.0696,0.0046,0.0,0.0894,0.1553,0.1106,0.1889,0.0,17.3578758239746,3.05338740348816,22.3089294433594,39.0371742248535,2.9957218170166,15.2469100952148,18.2426319122314,1,1,1,1,1,1,6055
-122.3,38.4,44,0.0478,0.2824,0.1484,0.1295,0.1191,0.1855,0.0707,0.0166,0.0566,0.1288,0.2278,0.2566,0.0,1.85386514663696,24.2486324310303,6.82249593734741,44.7149200439453,0.431766510009766,21.9283199310303,22.36008644104,1,1,1,1,1,1,6055
-122.3,38.5,444,0.0012,0.0171,0.0653,0.1221,0.1199,0.4174,0.2035,0.0535,0.2725,0.1779,0.2571,0.2742,0.0,0.0,0.0,5.17602920532227,52.6219100952148,0.0,42.2020606994629,42.2020606994629,1,1,1,1,1,1,6055
-122.3,38.6,408,0.0006,0.0104,0.0424,0.0814,0.125,0.5304,0.2005,0.0093,0.193,0.2861,0.2377,0.2722,0.0,0.0,0.0,8.60614395141602,87.4939880371094,2.38418579101563e-07,3.89986801147461,3.89986824989319,1,1,1,1,1,1,6055
-122.3,38.7,181,0.0109,0.1151,0.1944,0.1248,0.1164,0.3551,0.0817,0.0016,0.2462,0.292,0.1484,0.1874,0.0,0.0,0.0,8.46102714538574,86.018684387207,4.76837158203125e-07,5.52028799057007,5.52028846740723,1,2,1,1,1,2,6055
